,Date,Weighted_Sentiment_Score,Like Count,Retweet Count,Follower Count,Daily_Avg_Sentiment_Score,Polarity,Tweet Volume
1270,2013-07-22,6853.6081,2,1,34212,0.20031004237907352,positive,7
1271,2013-07-23,1037.4254,0,1,3003,0.3453480026631159,positive,8
1272,2013-07-24,781.4706,0,1,1700,0.4594183421516755,positive,6
1273,2013-07-25,701.1939,0,0,1803,0.38890399334442594,positive,4
1274,2013-07-26,10635.6011,0,4,25806,0.412072882603642,positive,11
1275,2013-07-27,-861.8135999999997,25,8,1173025,-0.0007346726248829979,neutral,16
1276,2013-07-28,23869.6882,0,0,70859,0.33686177055843297,positive,12
1277,2013-07-29,-995.7433000000001,1,0,15697,-0.06343122053764812,negative,8
1278,2013-07-30,555.0990999999999,0,0,5810,0.09554201376936315,positive,14
1279,2013-07-31,5240.8431,0,3,67940,0.07713588007594602,positive,11
1280,2013-08-01,9.030000000000001,0,0,3225,0.0028000000000000004,neutral,4
1281,2013-08-02,-274.65810000000005,1,0,4291,-0.06399303355079218,negative,9
1282,2013-08-03,15275.7836,0,1,22519,0.6783207637655417,positive,4
1283,2013-08-04,2089.6689,0,0,3281,0.6369,positive,2
1284,2013-08-05,1346.4101,0,3,23655,0.056911408403077186,positive,13
1285,2013-08-06,1423.3499000000002,2,0,18166,0.07834378577719067,positive,42
1286,2013-08-07,7265.183099999999,1,2,34213,0.21233291734860882,positive,10
1287,2013-08-08,-106.2179999999999,0,0,6214,-0.017093337624718364,neutral,13
1288,2013-08-09,748.9447,3,2,11039,0.06781462332488229,positive,30
1289,2013-08-10,-466.05860000000007,6,7,77467,-0.006015211667527104,neutral,34
1290,2013-08-11,4833.2668,18,8,56276,0.08584538382295478,positive,45
1291,2013-08-12,4237.4857999999995,19,9,74260,0.05704132295929355,positive,102
1292,2013-08-13,-261.0334,1,1,2378,-0.10967789915966385,negative,9
1293,2013-08-14,340.6727,2,2,10946,0.031111662100456624,neutral,19
1294,2013-08-15,14969.3794,2,2,46340,0.3230057698947005,positive,14
1295,2013-08-16,5256.6729000000005,4,1,21925,0.23970236662106706,positive,13
1296,2013-08-17,-477.8593,0,0,4670,-0.1023253319057816,negative,5
1297,2013-08-18,6973.2823,0,2,25174,0.2769813433428662,positive,13
1298,2013-08-19,-56573.965000000004,1,2,285448,-0.19819151097736565,negative,11
1299,2013-08-20,41205.1843,3,2,116521,0.35361365103067127,positive,8
1300,2013-08-21,2431.7416000000003,1,0,5998,0.4053578263043841,positive,10
1301,2013-08-22,110.10000000000001,0,0,11272,0.009767565649396737,neutral,12
1302,2013-08-23,195.248,0,3,81268,0.00240243137158396,neutral,10
1303,2013-08-24,29.8716,0,0,893,0.0334508398656215,neutral,3
1304,2013-08-25,6110.947999999999,0,2,19543,0.3126604246610386,positive,11
1305,2013-08-26,11292.168099999999,0,2,25309,0.4461367824266129,positive,8
1306,2013-08-27,597.2874,1,1,4034,0.14798994053518336,positive,8
1307,2013-08-28,0.0,0,0,3587,0.0,neutral,6
1308,2013-08-29,9469.3186,4,5,27415,0.34529312281213537,positive,23
1309,2013-08-30,-2624.7293000000004,1,4,24424,-0.1074431740963609,negative,23
1310,2013-08-31,9377.913,2,10,167739,0.05590376808484003,positive,30
1311,2013-09-01,191.42560000000003,1,0,7234,0.026458272287491365,neutral,6
1312,2013-09-02,2025.6438,0,0,4094,0.4947835368832438,positive,4
1313,2013-09-03,72.2826,0,0,11085,0.006520757780784844,neutral,2
1314,2013-09-04,-2198.5995,1,1,5824,-0.37737718846549945,negative,8
1315,2013-09-05,103172.0251,0,0,137946,0.7479160330854102,positive,9
1316,2013-09-06,12137.4905,2,9,169132,0.0717587514706491,positive,82
1317,2013-09-07,580.1469000000001,0,2,14444,0.04015969126401773,neutral,4
1318,2013-09-08,1589.8641,3,0,11840,0.13424504770750653,positive,10
1319,2013-09-09,50870.281,1,1,154095,0.33011856817459134,positive,38
1320,2013-09-10,6739.861800000001,2,5,54097,0.12457233845926365,positive,33
1321,2013-09-11,5930.816699999999,10,1,218938,0.027087662880396803,neutral,48
1322,2013-09-12,33767.9118,26,36,463674,0.07281710240309142,positive,141
1323,2013-09-13,9567.8364,5,11,31619,0.30244464675201516,positive,22
1324,2013-09-14,324.6738,5,6,7900,0.04104080394387562,neutral,20
1325,2013-09-15,5486.3217,4,2,23563,0.23277702490559635,positive,29
1326,2013-09-16,540.1253,6,1,5453,0.09892404761904762,positive,18
1327,2013-09-17,3316.0456,1,1,19296,0.1718336407917919,positive,20
1328,2013-09-18,9921.5511,2,2,59867,0.1657154732675252,positive,35
1329,2013-09-19,25333.2657,1,2,93406,0.2712079746063013,positive,31
1330,2013-09-20,804.5678,14,8,13419,0.05985922178409345,positive,17
1331,2013-09-21,5395.021299999999,4,24,69913,0.07713674811626942,positive,82
1332,2013-09-22,4856.4105,2,2,27326,0.17769522502744237,positive,42
1333,2013-09-23,22059.918100000003,12,0,63385,0.34796470022240805,positive,26
1334,2013-09-24,54776.020699999994,4,0,147724,0.3707896993122495,positive,25
1335,2013-09-25,8939.6715,9,4,65032,0.13743825812898763,positive,43
1336,2013-09-26,4940.3124,0,4,20682,0.2388239582326211,positive,36
1337,2013-09-27,14045.491,18,45,170802,0.08220227079858368,positive,43
1338,2013-09-28,14038.3274,0,3,57062,0.24600591255585735,positive,38
1339,2013-09-29,6407.0172999999995,0,2,29166,0.21965912301151946,positive,26
1340,2013-09-30,787.3346,2,2,11396,0.06906443859649122,positive,15
1341,2013-10-01,-5.1724000000000006,0,0,67,-0.0772,negative,1
1342,2013-10-02,1455.629,0,0,3687,0.39480037971250337,positive,8
1343,2013-10-03,-77.88680000000002,1,0,1144,-0.06802340611353713,negative,4
1344,2013-10-04,0.0,0,0,3612,0.0,neutral,2
1345,2013-10-05,103039.2159,1,10,169897,0.60644122642842,positive,12
1346,2013-10-06,570.6011,0,0,8909,0.0640477157930183,positive,15
1347,2013-10-07,424.9961,2,1,8245,0.05152717022308439,positive,10
1348,2013-10-08,559.6953,0,0,3600,0.15547091666666665,positive,8
1349,2013-10-09,38035.6324,0,0,120085,0.3167392463671566,positive,30
1350,2013-10-10,-2485.1788999999994,2,8,41493,-0.05987950027708839,negative,34
1351,2013-10-11,9275.2851,10,4,38693,0.23962810602733353,positive,45
1352,2013-10-12,-60613.7595,43,42,501436,-0.120859863295854,negative,174
1353,2013-10-13,9646.1588,2,4,35412,0.2723518775763736,positive,30
1354,2013-10-14,540.1100999999999,0,1,14703,0.03673218852013057,neutral,19
1355,2013-10-15,1522.4985,0,2,24670,0.06170956955252918,positive,23
1356,2013-10-16,3837.6822,3,2,173659,0.022098317440574906,neutral,37
1357,2013-10-17,8385.4734,4,6,56332,0.14883166021795466,positive,25
1358,2013-10-18,93.83370000000001,2,7,8127,0.011533148967551624,neutral,24
1359,2013-10-19,9771.4399,0,5,32585,0.2998293924516723,positive,28
1360,2013-10-20,14581.2773,2,2,106448,0.13697513715101642,positive,27
1361,2013-10-21,374097.41069999995,41,28,1272245,0.2940291553028576,positive,30
1362,2013-10-22,6792.1660999999995,4,0,69295,0.09801246915539906,positive,22
1363,2013-10-23,1305.6764,4,3,68045,0.019186451537059897,neutral,31
1364,2013-10-24,12775.803100000001,5,1,28909,0.4418399827079371,positive,13
1365,2013-10-25,1800.7968000000003,2,0,17190,0.10474620753838997,positive,22
1366,2013-10-26,8713.287699999999,6,2,39650,0.21971071914872153,positive,42
1367,2013-10-27,1122.4977,2,0,9074,0.1236775782282944,positive,23
1368,2013-10-28,217.28740000000002,2,2,15277,0.014219448988940515,neutral,25
1369,2013-10-29,968.6622,0,12,400314,0.0024196834579817447,neutral,26
1370,2013-10-30,1411.074,0,0,13138,0.10740401887654133,positive,26
1371,2013-10-31,20942.017800000005,2,2,447663,0.04678034744575768,neutral,28
1372,2013-11-01,54.449999999999996,0,0,4725,0.011523809523809523,neutral,4
1373,2013-11-02,183.8012,0,0,817,0.22497086903304772,positive,3
1374,2013-11-03,279.7224,0,0,9079,0.030809824870580458,neutral,4
1375,2013-11-04,17614.040699999998,3,4,44913,0.3921202292965271,positive,7
1376,2013-11-05,-291.5023,0,4,20337,-0.014330775281451255,neutral,16
1377,2013-11-06,2998.1312000000003,3,0,8345,0.35914365117393393,positive,18
1378,2013-11-07,3777.0719999999997,2,0,11298,0.3342541592920354,positive,16
1379,2013-11-08,587.8928999999999,4,0,44886,0.013096299844063264,neutral,11
1380,2013-11-09,1724.6665,4,2,51630,0.03340046672863894,neutral,21
1381,2013-11-10,4543.7493,7,0,43795,0.10373383178850282,positive,29
1382,2013-11-11,8778.323199999999,5,5,65762,0.13346596119929452,positive,46
1383,2013-11-12,76474.6288,39,58,1024388,0.07464689946656125,positive,164
1384,2013-11-13,26959.749499999998,5,5,56588,0.4763374942577476,positive,41
1385,2013-11-14,-10114.1122,39,5,79386,-0.12733365479038147,negative,38
1386,2013-11-15,3196.9683,4,2,11245,0.284149702248689,positive,34
1387,2013-11-16,3087.1742,11,7,65866,0.04685772266407626,neutral,41
1388,2013-11-17,4941.1385,2,2,16621,0.29721133834586466,positive,37
1389,2013-11-18,4678.0808,9,6,28180,0.16591880829934386,positive,44
1390,2013-11-19,3822.5816000000004,7,1,50077,0.07632188479584708,positive,42
1391,2013-11-20,47598.3004,16,7,155797,0.3054697753818508,positive,60
1392,2013-11-21,10874.2186,12,8,36723,0.2959534768527339,positive,42
1393,2013-11-22,150272.7983,4,4,280684,0.5353654478930643,positive,52
1394,2013-11-23,59491.07299999999,21,12,452238,0.131538553212565,positive,58
1395,2013-11-24,7473.0733,5,6,19809,0.37704708879919274,positive,28
1396,2013-11-25,-6184.759700000001,9,7,161467,-0.03829975724998917,neutral,37
1397,2013-11-26,10306.4318,46,8,74831,0.13763012352273488,positive,50
1398,2013-11-27,570328.2302000001,2,4,1279644,0.44569079842144343,positive,36
1399,2013-11-28,244103.635,32,16,515162,0.47379444304264284,positive,88
1400,2013-11-29,19391.2288,4,8,212151,0.09139778755013835,positive,70
1401,2013-11-30,7170.0901,16,8,90062,0.07959161356925605,positive,78
1402,2013-12-01,-34.001400000000004,0,0,61,-0.5574000000000001,negative,1
1403,2013-12-02,473.5332,1,0,2620,0.18066890499809235,positive,2
1404,2013-12-03,219.4864,1,0,4525,0.04849456473707468,neutral,6
1405,2013-12-04,4056.5257,0,0,8067,0.5028543076732367,positive,5
1406,2013-12-05,11493.6181,4,1,57435,0.2000978081476323,positive,40
1407,2013-12-06,-6600.2836,5,18,25949,-0.2541307407977822,negative,14
1408,2013-12-07,648.8638,0,1,7662,0.08467490538953412,positive,9
1409,2013-12-08,994.6971,0,1,2951,0.3369570121951219,positive,6
1410,2013-12-09,10808.266399999999,2,3,61201,0.17658834754762603,positive,42
1411,2013-12-10,70579.81719999999,4,3,248001,0.2845868568755846,positive,20
1412,2013-12-11,9609.0296,16,3,49638,0.19350805727289203,positive,40
1413,2013-12-12,123948.4409,26,33,1013855,0.12224748933341487,positive,136
1414,2013-12-13,139850.5232,30,15,3146127,0.04445101005285153,neutral,181
1415,2013-12-14,59455.7315,36,13,206582,0.2877386815143904,positive,182
1416,2013-12-15,229927.85369999998,43,10,599792,0.38331211179554714,positive,162
1417,2013-12-16,34761.588800000005,34,49,1080650,0.03216482590982232,neutral,206
1418,2013-12-17,778919.5105000001,64,38,2048539,0.38021279008864906,positive,285
1419,2013-12-18,132512.3398,68,35,1060056,0.12499289238689668,positive,269
1420,2013-12-19,2226252.9074,41,87,5135874,0.43346028825533944,positive,415
1421,2013-12-20,577904.5639,88,92,1473702,0.3920969004981403,positive,517
1422,2013-12-21,323063.0712,56,26,1124382,0.28730405882269244,positive,215
1423,2013-12-22,162849.5134,56,26,675461,0.24106461527985634,positive,304
1424,2013-12-23,1999479.8641,59,34,4642134,0.430715659553055,positive,391
1425,2013-12-24,402640.8431,72,43,1459209,0.27590914909917197,positive,402
1426,2013-12-25,153610.1323,87,35,1025762,0.14973440691150267,positive,370
1427,2013-12-26,265312.5395,65,31,1396616,0.1899550798589831,positive,376
1428,2013-12-27,3606636.597,86,73,10841914,0.33265193814872857,positive,431
1429,2013-12-28,1834200.0795999998,78,48,3320060,0.5524389536007922,positive,317
1430,2013-12-29,1176142.4412,172,185,2395128,0.4909830122918741,positive,331
1431,2013-12-30,278775.804,97,133,2726911,0.10222273215796324,positive,379
1432,2014-01-01,-56.96,1,0,3808,-0.014954056182725125,neutral,3
1433,2014-01-03,-79.89500000000001,0,0,290,-0.2755,negative,1
1434,2014-01-04,526.3571,0,0,1711,0.307631268264173,positive,8
1435,2014-01-05,36613.7222,3,1,76576,0.47811076260120133,positive,8
1436,2014-01-06,3005.1621,1,0,10023,0.29979669792498004,positive,12
1437,2014-01-07,2345.0882,0,0,12272,0.1910925847457627,positive,6
1438,2014-01-08,13858.4953,2,4,46389,0.2987066558896433,positive,8
1439,2014-01-09,1057.3038,4,0,70676,0.014959023769100169,neutral,20
1440,2014-01-10,3110.6902,7,2,33083,0.09400127523268463,positive,33
1441,2014-01-11,27195.6882,53,16,514509,0.05285046815060108,positive,57
1442,2014-01-12,40960.8087,50,29,2700389,0.015168040761823506,neutral,156
1443,2014-01-13,0.0,0,0,2697332,0.0,neutral,5
1444,2014-01-14,1677.5954,1,0,7543,0.22237478791092258,positive,3
1445,2014-01-16,61.09439999999999,0,0,368,0.1660173913043478,positive,4
1446,2014-01-17,424.40639999999996,0,0,4204,0.10095299714557564,positive,3
1447,2014-01-18,47.6055,1,0,246,0.19273481781376517,positive,3
1448,2014-01-19,0.0,0,0,731,0.0,neutral,3
1449,2014-01-20,0.0,0,0,84,0.0,neutral,1
1450,2014-01-21,0.0,1,0,40,0.0,neutral,1
1451,2014-01-22,-6940.710000000001,0,1,82922,-0.08370066205998337,negative,4
1452,2014-01-24,124.8756,1,0,763,0.1634497382198953,positive,3
1453,2014-01-25,155.5785,2,0,1307,0.11885294117647058,positive,2
1454,2014-01-26,209.9529,0,0,772,0.2719597150259067,positive,4
1455,2014-01-27,8490.5394,1,0,21373,0.39723680172171794,positive,3
1456,2014-01-28,5122.9868,1,1,89432,0.05728231768678578,positive,8
1457,2014-01-29,-85928.22469999999,0,1,204932,-0.41929911092893773,negative,6
1458,2014-01-30,130.318,0,0,577,0.22585441941074524,positive,4
1459,2014-01-31,3.8600000000000003,4,0,1195,0.0032193494578815684,neutral,5
1460,2014-02-01,9.451500000000001,0,0,1999,0.004728114057028515,neutral,3
1461,2014-02-02,18693.574699999997,3,0,139539,0.13396378653022029,positive,3
1462,2014-02-03,80.3208,0,1,663,0.12096506024096386,positive,4
1463,2014-02-04,1557.5581,0,0,3871,0.40236582278481015,positive,2
1464,2014-02-05,22.5064,0,0,214,0.10517009345794393,positive,2
1465,2014-02-06,361.7667,2,8,26852,0.013467601072146528,neutral,12
1466,2014-02-07,348.08089999999993,5,4,36594,0.00950962762615086,neutral,8
1467,2014-02-08,2499.1914,1,1,8908,0.280492861952862,positive,15
1468,2014-02-09,3332.3817,14,5,2251745,0.0014798982930715652,neutral,32
1469,2014-02-10,-671.8717999999992,7,15,38824,-0.017295778201101765,neutral,30
1470,2014-02-11,6215.7237,6,2,37872,0.16408985480464625,positive,28
1471,2014-02-12,237878.01820000002,60,42,956422,0.24869006757802212,positive,160
1472,2014-02-13,571.7049,4,1,15008,0.038080656764137744,neutral,5
1473,2014-02-14,1262.3561000000002,0,0,4159,0.3035239480644386,positive,7
1474,2014-02-15,0.0,0,0,214,0.0,neutral,1
1475,2014-02-16,216.1149,2,0,5885,0.036710531679972826,neutral,5
1476,2014-02-17,165.45239999999998,2,1,1401,0.11784358974358973,positive,4
1477,2014-02-19,33601.83930000001,7,0,44771,0.7504095604984592,positive,2
1478,2014-02-20,147.1152,0,0,5728,0.025683519553072624,neutral,8
1479,2014-02-21,2569.8708,0,1,5264,0.4881046153846154,positive,6
1480,2014-02-22,272.71049999999997,0,1,843,0.3231167061611374,positive,2
1481,2014-02-23,42.0354,0,0,1650,0.025476000000000002,neutral,3
1482,2014-02-24,312.63870000000003,6,2,1177,0.2638301265822785,positive,2
1483,2014-02-25,2340.0443999999998,2,1,4565,0.5122689141856391,positive,5
1484,2014-02-26,-134.3535,3,0,535,-0.24972769516728624,negative,4
1485,2014-02-27,36.469500000000004,40,12,22529,0.0016150524777467784,neutral,6
1486,2014-02-28,189.4622,0,0,393,0.48209211195928753,positive,3
1487,2014-03-01,0.0,0,0,2178,0.0,neutral,3
1488,2014-03-03,0.0,0,0,36,0.0,neutral,1
1489,2014-03-04,-321.16740000000004,0,0,4708,-0.06821737468139338,negative,4
1490,2014-03-05,489.3527,0,0,9682,0.05054252220615576,positive,6
1491,2014-03-06,4300.902800000001,4,1,25982,0.16550208950629164,positive,7
1492,2014-03-07,-2232.1244,0,0,11082,-0.20141891355351021,negative,9
1493,2014-03-08,5208.818499999999,6,2,13157,0.39565655146221035,positive,16
1494,2014-03-09,98.55240000000026,2,6,4375404,2.2524141726539182e-05,neutral,18
1495,2014-03-10,9997.4033,2,6,25935,0.3853603399761015,positive,26
1496,2014-03-11,15173.536900000001,5,3,36692,0.4134478719346049,positive,43
1497,2014-03-12,3341449.5375999995,163,66,5557472,0.6012287342554051,positive,172
1498,2014-03-13,193.8852,0,0,308,0.6294974025974026,positive,2
1499,2014-03-15,0.0,0,0,2231,0.0,neutral,2
1500,2014-03-16,581.89,1,1,2386,0.24367252931323283,positive,4
1501,2014-03-17,8787.6864,0,6,12378,0.7096,positive,2
1502,2014-03-18,45.879999999999995,0,0,100,0.45879999999999993,positive,1
1503,2014-03-19,-214.20850000000002,0,0,1176,-0.18215008503401361,negative,3
1504,2014-03-20,-159.05589999999995,0,0,2029,-0.07839127649088218,negative,6
1505,2014-03-21,92.4672,0,0,256,0.3612,positive,2
1506,2014-03-22,55.86080000000001,0,0,687,0.08131120815138285,positive,3
1507,2014-03-23,743.7432,2,2,1562,0.47493180076628355,positive,5
1508,2014-03-24,267.2334,0,0,7169,0.037276244943506766,neutral,5
1509,2014-03-25,558.0983,1,0,1316,0.42376484434320427,positive,6
1510,2014-03-26,0.0,4,0,34657,0.0,neutral,2
1511,2014-03-27,711.2542,0,0,1409,0.5047936124911284,positive,2
1512,2014-03-28,119.1003,2,0,3624,0.03284619415333701,neutral,5
1513,2014-03-30,0.0,0,0,4261,0.0,neutral,3
1514,2014-03-31,181.98129999999998,0,0,2166,0.08401722068328715,positive,4
1515,2014-04-01,0.0,0,0,86,0.0,neutral,1
1516,2014-04-02,37.06,1,1,274,0.13427536231884057,positive,3
1517,2014-04-03,728.9964,0,0,2345,0.3108726652452026,positive,4
1518,2014-04-04,592.1268,0,0,847,0.6990871310507674,positive,2
1519,2014-04-05,311.0658,4,1,16632,0.01869722906774058,neutral,10
1520,2014-04-06,5799.7926,3,1,23194,0.2500126131563066,positive,8
1521,2014-04-07,5240.805,2,2,8121,0.6450221538461539,positive,9
1522,2014-04-08,24161.7435,15,10,69137,0.3493499826494318,positive,28
1523,2014-04-09,2832.8500000000004,1,2,35373,0.08007830167345094,positive,33
1524,2014-04-10,14450.097399999999,6,5,65591,0.2202691594768452,positive,31
1525,2014-04-11,-4077.2784999999985,25,10,77280,-0.05273593093190194,negative,45
1526,2014-04-12,229633.8128,57,43,1111855,0.20651358445260826,positive,145
1527,2014-04-14,292.6958,2,1,1907,0.15324387434554976,positive,7
1528,2014-04-15,565.2604,0,1,1986,0.284479315551082,positive,5
1529,2014-04-16,152.66940000000002,0,0,406,0.3760330049261084,positive,2
1530,2014-04-17,-4683.5712,0,0,5855,-0.7999267634500428,negative,2
1531,2014-04-18,43450.458,9,1,93525,0.4645368899342492,positive,6
1532,2014-04-19,-6.808,0,0,255,-0.026698039215686274,neutral,4
1533,2014-04-21,287.2088,0,0,1018,0.28213045186640473,positive,5
1534,2014-04-22,19328.2254,2,1,40224,0.48047891714520097,positive,8
1535,2014-04-23,250.2675,0,0,1466,0.17071452933151432,positive,4
1536,2014-04-24,72.4342,0,0,732,0.09895382513661202,positive,5
1537,2014-04-25,28.5804,0,0,6064,0.004713126649076517,neutral,4
1538,2014-04-26,266.3062,2,2,50134,0.0053114643583708964,neutral,13
1539,2014-04-27,-146.2686,2,1,1998,-0.07309775112443778,negative,5
1540,2014-04-28,-115.25939999999999,1,0,2685,-0.04291116902457185,neutral,7
1541,2014-04-29,-55.875,0,0,6595,-0.008472327520849128,neutral,4
